INADIMPLENTE,CREDITO_CONCEDIDO,GENERO,ESCOLARIDADE,ESTADO_CIVIL,IDADE,ATRASO_PARCELA_M_0,ATRASO_PARCELA_M_2,ATRASO_PARCELA_M_3,ATRASO_PARCELA_M_4,ATRASO_PARCELA_M_5,ATRASO_PARCELA_M_6,SALDO_PAGO_PARCELA_1,SALDO_PAGO_PARCELA_2,SALDO_PAGO_PARCELA_3,SALDO_PAGO_PARCELA_4,SALDO_PAGO_PARCELA_5,SALDO_PAGO_PARCELA_6,VALOR_PAGAMENTO_ANTERIOR_1,VALOR_PAGAMENTO_ANTERIOR_2,VALOR_PAGAMENTO_ANTERIOR_3,VALOR_PAGAMENTO_ANTERIOR_4,VALOR_PAGAMENTO_ANTERIOR_5,VALOR_PAGAMENTO_ANTERIOR_6
0,60000,2,2,1,29,0,0,0,0,0,0,33147,54511,56167,28609,27660,27059,24511,6000,17000,1984,1100,1600
1,60000,2,2,1,49,1,0,0,0,0,0,60125,60888,61074,58586,17789,15228,2947,3067,1593,877,1122,777
1,20000,1,3,2,23,1,0,0,1,1,1,8232,9248,12000,11805,12360,12168,1160,2911,294,977,151,907
1,306718,1,1,1,25,2,0,0,0,0,0,267033,274036,235538,184935,167936,73396,11566,8536,6986,5316,3247,3164
0,90000,2,1,2,29,0,0,0,0,0,0,88254,89080,89613,89532,90362,94337,4200,4000,3307,3453,6730,0
1,70000,2,1,1,33,0,0,0,0,0,0,49393,50410,49194,50124,51404,49587,2022,2323,2000,2000,2323,1807
0,170000,2,1,2,31,-2,-2,-2,-2,-2,-2,757,4319,1489,362,451,620,4319,1499,362,451,620,1400
0,30000,1,3,2,53,2,0,0,0,0,0,28033,28675,28997,29214,28933,29134,1788,1500,1173,1100,1100,1000
1,500000,2,2,2,50,-1,-1,-1,0,0,0,588,2393,5306,5453,3221,1269,2393,5308,1000,0,0,1557
0,20000,1,3,2,22,0,0,0,0,0,0,11242,11070,11788,9607,9191,0,1282,1000,192,184,0,0
1,73987,1,2,1,38,1,1,0,0,0,0,70552,66777,61578,62824,28759,29090,1196,1626,53652,1511,1530,1470
0,350000,2,1,1,41,0,0,0,0,0,0,15407,17826,23489,29037,36213,38163,3000,6000,6000,8027,8000,8000
1,360000,1,1,2,28,-1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
0,190000,2,2,1,40,0,0,2,0,0,0,184276,191540,192422,150300,92391,93119,15000,6000,6000,4000,4000,3300
0,70000,2,2,1,39,0,0,0,0,0,-2,54801,52714,18596,9760,0,0,5336,1268,1052,0,0,0
0,80000,1,2,2,43,0,0,0,2,2,2,19260,16902,15173,10493,10313,6687,1270,1874,0,3313,0,291
0,240000,2,2,2,42,-1,-1,-1,-1,-1,-1,3328,164327,10690,4772,1294,2147,164820,11728,7738,1297,2153,2073
1,20000,1,2,2,26,0,0,0,0,0,0,7017,7517,1115,4690,6479,3355,1938,680,4165,1818,272,3251
0,20000,2,2,3,47,1,2,0,0,0,0,9325,8562,9571,9912,10036,10400,1000,1159,500,432,600,0
0,240000,1,2,1,38,0,0,0,0,0,0,132090,143966,155632,162379,156655,157536,20030,20000,10070,10037,13137,10052
1,245123,2,2,1,38,0,1,0,0,0,0,140861,133983,136296,133239,131359,25270,1025,6539,6280,5245,14824,11355
0,360000,2,1,2,29,0,0,-1,-1,-1,-1,15854,8174,1004,1004,646,3508,1000,1004,1004,646,3508,0
0,360000,2,1,2,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
1,210000,1,1,2,29,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
1,30000,1,2,1,45,1,2,2,1,0,0,30089,30028,29197,28412,17149,7634,724,115,29190,18029,8,0
0,380000,2,1,2,34,-1,0,0,0,0,0,25079,119811,22384,115548,164296,72084,100000,12384,100000,50000,20000,52500
0,50000,1,2,2,34,0,-1,0,0,0,0,48973,50601,49805,27605,29447,30045,91000,1200,600,29057,1076,1300
0,290000,2,2,1,35,0,0,0,2,0,0,260698,267453,278924,235368,232117,230763,11019,20326,44,10035,10034,10062
1,50000,1,2,1,22,0,0,0,0,0,0,48308,44470,1042,1064,2041,2977,2156,959,23,978,978,978
0,100000,2,3,1,55,0,0,0,0,0,0,17048,26593,50330,7495,9584,0,10000,35000,2000,2089,0,0
0,150000,2,1,1,55,-1,-1,-1,-2,-2,-2,2070,7620,0,0,0,0,7620,0,0,0,0,0
0,220000,2,1,2,25,1,-2,-1,-1,-1,-1,0,0,2598,640,168,1579,0,2598,790,168,1579,7203
1,100000,2,2,1,51,0,-2,-1,0,0,0,188,23,564,398,232,67,224,1498,224,224,224,1285
1,50000,1,2,1,33,1,2,1,1,0,0,54705,55123,55892,54420,52270,52664,2202,2530,374,1974,4045,993
0,20000,2,2,2,22,0,0,0,0,0,0,18011,19389,17628,16694,19040,18631,2000,1494,2000,5000,2000,1094
1,70000,1,1,2,30,2,1,0,0,0,0,34825,34889,36149,37032,37879,38653,923,2000,1484,1453,1475,1540
0,130000,2,3,1,42,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,5000
0,300000,2,2,2,30,-1,-1,-1,-1,2,-1,2186,0,290,707,161,7705,0,290,1209,0,7705,3798
1,100000,1,2,1,33,3,3,2,1,1,1,82531,82261,83102,81551,83838,88718,1626,2774,325,3747,6434,2864
0,200000,2,2,1,35,-2,-2,-2,-2,-2,-2,3023,3965,6843,1320,5983,1922,3965,6880,1320,5983,1922,12652
0,440000,2,1,2,29,0,0,0,0,0,0,169661,167199,158520,156977,157963,151936,8071,9021,7013,6013,6028,6010
0,50000,2,2,2,23,0,0,0,0,0,0,26871,19785,10103,9763,9592,7797,1500,1500,1500,1500,1200,1300
0,50000,1,2,1,36,1,-2,-2,-2,-2,-1,0,0,0,0,0,4473,0,0,0,0,4473,1650
0,90000,2,2,2,41,-1,0,0,0,0,0,48276,47820,46602,47141,16114,15825,2281,1219,1164,556,595,480
1,50000,1,2,1,29,2,0,0,0,0,0,48265,48857,47401,7987,7804,7142,2656,2428,309,419,361,512
0,50000,1,2,1,33,0,0,0,0,0,0,13538,9199,6879,6753,5440,5440,2000,1284,264,109,390,0
0,500000,2,2,1,27,-2,-2,-2,-2,-2,-2,11354,9983,13570,10000,10000,10000,9983,13587,10000,10000,10000,25304
0,130000,1,2,2,27,-1,-1,-1,-1,-1,-1,6136,9258,3397,2435,1570,1467,9272,3397,2435,1570,1467,550
0,30000,1,3,2,32,0,0,0,0,0,0,5981,7369,8542,9552,9743,10085,1500,1300,1159,350,500,370
1,10000,1,2,2,21,0,0,-2,-2,-2,-2,9900,0,0,0,0,0,0,0,0,0,0,0
1,427373,1,2,1,28,-1,-1,0,0,0,0,2803,-1423,117056,119557,122098,129741,2708,118709,4541,5277,9974,5525
0,220000,1,3,2,41,0,0,0,0,0,0,193903,176755,147558,102365,63842,43252,8000,7000,3500,1500,2000,1000
0,450000,2,1,1,33,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
0,350000,1,1,1,40,0,0,-1,-1,0,0,63200,6470,630,20682,20902,16754,4150,630,20902,5000,2000,3000
0,360000,1,1,1,44,0,0,0,0,0,0,162773,158557,158098,153896,152053,128253,5676,6019,5315,4975,4701,4516
0,60000,1,3,1,42,0,0,0,0,0,0,19489,20496,21702,22360,19760,0,1336,1542,1200,500,0,0
0,230000,1,1,2,35,2,2,2,2,2,2,117277,119823,120988,121464,123740,120937,5800,4500,3800,5000,0,4500
0,150000,2,1,1,40,0,0,0,0,0,0,152880,151333,151264,146328,148012,151014,6000,10031,4630,4918,9000,5104
1,100000,1,1,1,47,2,2,2,2,2,2,87489,94322,95177,95532,97943,97538,9009,3280,2788,4368,1600,2251
1,20000,1,1,2,24,1,2,2,2,0,0,6696,7437,8810,9470,18315,19237,1000,1495,1000,9000,1800,900
1,50000,1,2,1,35,2,2,2,0,0,0,57903,56496,52729,50176,31507,32164,2427,0,1306,0,670,32033
1,230000,2,2,1,32,0,0,0,0,0,0,57259,46226,36089,34158,22872,22592,2500,3000,3000,1500,1500,2000
0,200000,2,1,2,43,1,-1,-1,-1,2,-1,0,2112,723,150,150,2478,2112,981,150,0,2478,5377
0,240000,2,2,1,34,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
1,76043,1,1,2,24,1,-1,-1,0,1,1,1383,2133,2870,14721,15149,17487,791,793,12244,791,4350,791
1,20000,2,2,1,22,0,0,0,-1,-1,0,19667,19974,5491,831,20088,19733,1500,1000,831,20500,1000,1100
0,120000,1,3,1,54,-1,3,2,-1,-1,-1,632,632,316,316,316,316,0,0,316,316,316,316
1,20000,1,2,2,24,1,1,1,0,0,0,6675,7611,7759,8985,9460,10000,1200,369,1362,675,694,337
1,10000,2,2,1,46,0,0,1,1,2,1,2569,4168,4598,5368,5114,3852,1650,618,846,76,0,636
0,80000,2,1,2,27,0,0,0,0,0,0,35303,36215,37330,38407,39168,40037,1800,2000,2000,1700,1650,3200
1,432562,2,1,1,41,1,2,1,1,1,1,281675,287102,293848,298497,293166,306464,11615,12721,10834,785,18186,14541
0,50000,1,2,1,41,0,0,0,0,0,0,36696,46041,47890,8412,9412,0,10000,3012,1000,1000,0,0
1,230000,2,1,1,39,0,-2,-1,-1,-1,-2,124,124,252,2030,124,124,124,252,2030,124,124,124
1,90000,2,2,1,24,0,0,0,0,0,0,87586,88445,85210,67898,68789,70156,4128,3029,3000,3000,2623,3119
0,90000,1,1,1,61,0,0,0,0,0,0,46441,46896,47463,45812,41367,40278,1762,1875,1500,1400,1500,1258
0,30000,2,2,2,21,0,0,0,0,0,0,26757,26831,26620,26134,26865,25752,1520,1339,852,2067,1400,100
1,360000,1,1,2,32,-1,0,0,-1,-1,0,320,2027,4544,10457,9010,6838,1817,4297,8539,3902,2530,9801
0,50000,1,2,2,29,-1,-1,0,-1,-1,-1,5140,9377,5140,5140,5140,5140,9377,1000,5140,5140,5140,2600
1,50000,2,1,2,22,2,2,-2,-2,-2,-2,4536,0,0,0,0,0,0,0,0,0,0,0
0,450000,1,2,2,32,-2,-2,-2,-2,-2,-2,-3768,-3938,-5738,-5738,-5738,-5738,179,1800,0,0,0,0
1,70000,2,2,2,36,2,0,0,0,0,0,65119,66443,67885,66702,58401,61121,2573,2711,2434,2101,3662,1576
0,50000,2,1,2,28,2,2,2,2,2,2,31336,32039,32714,32482,33807,34398,1500,1500,600,2000,1300,1500
1,72378,1,1,2,30,0,0,0,1,0,0,5055,58559,60008,57029,53827,54343,56908,5136,726,2193,3909,717
0,350000,2,2,1,44,0,-1,-1,-1,-1,-1,110472,100849,5800,369718,2000,5910,100957,5800,371718,2180,5910,6000
1,283412,1,2,1,43,1,1,0,0,0,0,287197,282740,270137,189962,133066,132529,3403,12682,11971,5996,5332,5000
1,257257,2,2,1,32,2,2,0,0,2,2,120371,118560,123796,127181,130159,133514,1618,8252,6938,6168,5605,5859
1,160000,1,2,0,34,0,1,0,0,0,0,6340,3321,3293,2777,1856,1759,269,1068,1096,0,825,0
1,160000,1,2,2,37,1,2,2,0,0,0,99761,101018,98788,91381,91339,93017,4004,377,4371,3015,3168,3498
1,50000,1,2,1,39,2,2,1,0,0,0,52251,51134,50301,47889,18655,18814,0,291,4488,2675,958,1817
1,50000,1,2,1,48,0,0,0,0,0,0,50064,32002,20763,17573,17841,17546,1937,3027,551,1824,1767,1762
0,230000,2,1,1,37,0,0,0,0,0,0,89299,90714,86954,76098,76501,64763,5000,5000,3000,4000,5000,5000
1,180000,1,1,2,26,0,0,-1,-2,-2,-2,8509,158,0,0,0,0,158,0,0,0,0,0
0,150000,1,2,2,34,0,0,0,0,0,0,135587,138473,141297,144605,148420,150500,4000,4000,4500,5000,3500,0
1,170000,2,1,1,33,0,0,0,0,0,0,170440,170060,115372,211577,120407,122952,8200,5200,5000,5000,5000,4000
0,80000,2,2,1,50,0,0,0,-1,0,-1,56602,14233,15729,3000,1500,1500,5000,5000,3000,0,1500,4473
1,50000,1,2,1,35,2,0,0,2,2,2,27873,28865,31476,31420,32372,33346,1625,3225,755,1551,1651,755
1,471216,1,1,1,39,0,0,0,0,0,0,250226,231785,237257,240767,245517,244539,10081,10363,8910,8636,9037,8727
1,30000,2,2,1,24,1,2,2,2,2,2,28521,27666,29762,27510,29279,29395,0,2685,0,2303,1029,0
1,230000,2,2,1,29,1,0,0,-1,-1,-1,15328,13104,1572,168,4319,10453,1388,1586,340,5447,10461,2292
0,200000,2,2,1,36,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
0,240000,2,2,1,35,0,0,0,0,2,2,109226,110226,111030,114584,115681,112528,5500,5400,8000,4179,0,4000
0,210000,2,1,2,29,0,0,0,0,0,0,217220,231500,197027,198293,197841,205864,7700,10292,8900,7200,14300,10000
0,120000,2,2,1,40,0,0,0,0,0,0,123270,122736,123394,123123,121499,121296,6000,6500,6500,5000,5000,5000
1,100000,2,2,2,56,0,0,2,0,0,0,97549,102864,98969,70352,68186,68538,9300,0,2500,2700,2700,2600
1,30000,1,2,1,27,2,2,2,1,1,1,23996,27356,27704,27291,28205,29928,4009,1081,266,1399,2300,860
1,60000,1,1,2,30,-1,1,-1,-1,1,1,476,277,420,906,651,803,102,445,787,149,501,102
0,20000,2,1,2,24,0,0,0,0,0,0,22515,24146,25374,19075,18907,18507,2000,2024,2000,1005,1188,2002
1,360000,1,1,1,26,-2,-2,-2,-2,-2,-2,145,3500,8410,7831,8825,10704,3573,8410,4051,5013,4937,5421
1,50000,2,1,2,27,0,1,2,0,0,2,12819,14348,13825,14029,14816,14465,2021,0,721,1167,32,1327
1,200000,2,2,1,36,-1,0,0,0,0,0,136286,183615,184792,195062,195156,192436,50000,7000,15000,7500,7500,10000
1,50000,1,1,1,45,0,0,0,0,0,0,3703,4349,4561,5414,6240,6479,1015,1076,1233,1193,933,104
1,80000,2,2,2,64,2,2,0,0,0,0,74037,71892,70762,71296,72832,74138,390,4000,2671,4000,2670,2923
0,200000,2,1,2,32,-1,-1,-1,-1,0,0,3450,12113,16152,19443,19189,13947,12174,16239,19446,529,400,277
1,50000,1,2,2,31,1,2,0,0,0,0,49116,48036,48714,49315,49895,50077,0,1883,1804,1818,3396,528
1,30000,2,2,1,28,0,0,2,1,1,2,21905,24627,24604,25018,25785,25949,3292,671,1076,1209,671,924
1,50000,2,1,2,27,0,1,2,0,0,2,12621,14244,13722,14019,14707,14471,2089,0,789,1066,133,1212
0,380000,2,1,1,37,0,0,0,0,0,0,452092,442041,446224,419943,420016,426622,17400,16672,14088,14500,14700,14671
1,10000,1,2,1,31,0,0,0,0,0,0,7055,7834,8697,9538,9772,9512,1129,1220,1290,379,451,436
0,110000,2,3,1,44,0,0,0,0,0,0,128341,131227,133490,135888,137708,78581,4861,4300,3500,3500,2564,2300
1,50000,2,2,1,37,2,2,3,3,3,3,1050,1050,1050,1050,1050,1050,0,0,0,0,0,0
1,250000,2,2,1,49,-2,-2,-2,-2,-2,-1,779,1055,315,316,383,450,801,315,316,383,450,856
0,460000,1,1,2,39,0,0,0,0,0,0,290372,287696,197014,179698,167727,136894,15495,10089,8077,6184,8047,6035
0,100000,1,2,1,46,2,-1,-1,-1,-1,-1,390,390,370,-20,780,0,390,370,0,800,0,0
0,320000,2,2,1,33,0,0,0,0,0,0,324160,295866,226752,222278,224190,226836,10067,11000,5000,4519,2646,21457
1,120000,2,1,1,37,-1,0,-1,-1,-1,-1,318,289,289,0,549,260,260,289,0,549,260,0
1,50000,2,2,2,23,0,0,0,0,0,0,34997,36030,36740,37469,38254,39014,1900,1610,1339,1387,1395,1452
0,20000,1,3,2,26,-1,-1,-1,-2,-2,-2,96,780,0,0,0,0,1560,0,0,0,0,0
1,230000,2,2,1,34,0,0,0,0,0,0,234328,234211,157345,155335,153427,150514,8913,5449,5339,5370,4435,4432
1,20000,1,1,2,24,1,1,1,0,0,0,5520,10231,6328,6859,18219,18883,5615,1073,774,11527,1294,1257
1,50000,2,1,2,31,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
0,230000,1,1,1,47,0,0,0,0,0,0,143083,130011,83545,82638,26332,25425,6500,4579,4500,3000,1000,3000
1,349127,1,2,1,49,0,0,0,0,0,0,344916,349217,354257,295120,251544,255258,12822,14460,10615,9041,10000,26245
0,20000,1,2,1,35,1,2,0,0,0,2,5659,5422,6283,7454,8181,7905,0,1107,1278,1005,0,300
0,80000,2,2,1,24,-1,-1,-1,-1,-1,-1,15621,3760,1368,0,1421,0,3768,1368,0,1421,0,0
0,80000,2,2,2,36,0,0,2,2,2,2,47502,50423,49311,52584,53589,54748,4000,0,4100,2000,2200,2200
1,80000,1,1,2,28,2,2,2,2,3,3,58591,60125,61381,64387,64923,64896,3088,2820,4625,2000,1438,2251
1,140000,1,1,2,30,0,-1,-1,0,0,0,184,-526,1599,1260,349,-65,0,2510,0,118,93,1788
1,80000,2,1,1,25,3,2,2,2,3,3,6269,7212,7246,8073,8349,8420,1200,300,1100,700,500,0
0,250000,2,2,2,28,-1,-1,-1,0,-1,-1,500,3344,2255,3183,2324,1657,3344,2255,1000,2324,1657,1416
0,10000,1,3,1,46,0,0,0,0,0,-2,7170,8240,8050,10400,0,0,1200,1000,150,0,0,0
1,170000,1,1,1,30,-1,-1,-1,-1,-1,-1,710,693,715,715,728,742,693,715,715,728,742,715
1,10000,2,3,1,53,1,4,3,2,2,2,4479,4272,4064,3856,4390,4171,0,0,0,900,0,900
1,120000,2,2,2,33,1,2,2,2,2,2,68493,70275,68592,72525,73741,72440,3500,0,5700,3000,0,3000
1,103495,2,1,2,26,2,1,0,0,0,0,103397,102254,102448,74755,71554,71392,1514,4039,2785,2697,2810,2833
0,10000,2,2,2,23,0,0,0,0,0,2,5403,6462,7479,8489,9007,9227,1300,1272,1282,800,500,0
0,30000,2,2,2,22,-1,0,-1,-1,-1,-1,13271,9277,2655,2800,4503,780,2015,2655,2800,4503,780,11500
0,170000,2,2,1,38,0,0,0,0,0,2,136768,133840,138172,140265,112529,110318,5000,6800,6500,8300,0,4200
0,50000,1,2,2,26,0,0,0,0,0,0,20329,14244,30580,15365,15587,15940,1600,1600,1000,1000,1000,1000
0,150000,1,2,2,37,-1,0,0,0,0,0,111880,106841,102490,103711,104153,103240,4000,3700,3700,3756,3800,3500
0,40000,1,2,2,29,0,0,2,0,0,2,20528,22973,22317,24047,26644,26079,3100,0,2100,3000,0,3000
0,20000,1,2,2,44,1,2,2,2,0,0,18330,17743,20346,19597,19086,16755,0,3208,0,600,453,138
0,90000,2,1,1,38,-1,-1,0,0,-1,-1,2346,15271,16360,41936,538,2716,15271,2000,30000,538,2716,652
1,50000,1,2,1,45,1,2,0,0,0,0,49436,48342,49140,49451,20921,20058,0,2065,1376,701,705,706
1,360000,2,2,1,46,-1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
0,100000,2,2,2,26,0,0,0,0,2,0,6631,7643,8975,11032,10561,10779,1130,1462,2519,0,537,538
0,50000,1,2,2,30,1,2,0,0,0,2,48860,47801,48363,30221,22877,22361,0,1500,1000,2000,0,2000
1,140000,1,2,1,33,-1,-1,-1,-1,-1,-1,425,425,686,425,425,425,425,686,425,425,425,838
1,10000,2,2,2,21,2,0,0,0,-1,-1,9917,8660,9756,8560,780,0,1400,1800,1300,800,0,1900
0,210000,1,2,2,52,-2,-2,-2,-2,-2,-1,5649,5398,435,18950,6804,59999,5425,437,19053,6838,59999,214
0,60000,1,3,2,34,2,0,0,0,0,0,58501,59225,59592,58654,58664,59323,2300,2578,2039,2088,2767,1750
1,150000,1,1,1,35,0,0,0,0,0,1,123538,135039,130970,125320,122543,112206,19560,5909,4032,5485,3064,6874
1,30000,2,1,2,36,1,1,1,1,1,2,24323,25113,23763,25051,25763,25467,1486,410,1680,1258,267,773
1,90000,1,2,2,38,0,0,0,0,0,0,55856,54775,55319,55520,56840,53946,2121,2572,2448,2695,1705,3999
0,500000,1,1,1,53,-2,-2,-2,-2,-2,-2,13331,13307,15734,-101,27145,1479,13941,16392,470,27916,1994,12670
0,280000,2,2,2,30,0,0,0,0,0,0,237345,195808,369761,197666,152084,149887,12873,135477,6480,4026,4153,3014
1,101768,1,1,2,30,0,0,0,0,0,0,100188,100888,100845,96549,78498,79317,4345,3705,3569,2780,2857,2979
0,60000,2,3,2,41,0,0,0,0,0,0,56309,58369,59237,59851,32002,32388,3000,2400,1812,3200,2000,4000
1,70000,1,2,2,25,3,2,2,0,0,0,29702,29267,28672,29379,29198,29547,320,200,2025,854,1353,801
0,100000,2,1,2,31,1,-2,-1,-1,0,0,0,-740,740,1480,1480,740,0,2220,1480,740,0,2931
1,80000,2,2,2,44,0,0,0,0,0,0,78172,78528,86747,78069,49475,49464,3818,3359,3590,1737,1693,1708
0,250000,2,1,2,32,0,0,0,0,0,0,26465,30762,32833,34055,34321,23166,5000,3000,2500,1000,3050,4000
1,80000,2,2,1,24,2,2,-1,0,0,0,3177,-13,4229,4161,4042,6807,0,4242,1032,1000,2812,2248
0,150000,2,2,1,35,0,0,0,0,2,0,39883,41045,41701,40699,25218,9340,1806,1462,2000,0,2000,44
0,150000,2,2,2,23,0,0,0,0,0,0,167317,166596,165990,161285,156749,151863,10000,10000,6000,6000,5500,5500
1,80000,1,2,2,27,1,2,-1,-1,-1,-1,3751,832,2696,1457,990,3356,2,2704,1461,993,3366,5012
1,20000,1,2,2,29,2,2,1,1,1,2,15985,15999,17036,17587,18208,18009,574,1465,1007,1080,402,733
1,210000,2,1,2,31,2,2,2,2,0,0,131297,128743,129104,125887,112439,104537,9735,4000,0,4000,3850,12203
0,290000,2,2,2,29,-1,0,0,0,0,0,140809,130127,131218,124556,127300,129357,6201,5113,5006,6006,5501,15064
0,260000,1,2,1,28,0,0,0,-1,-1,-1,26303,9408,5082,7732,1379,-8,5030,2025,7770,1385,0,1775
0,50000,1,1,2,25,0,0,0,0,0,0,49654,49917,25239,10228,10107,9178,1600,2310,303,369,331,4
0,260000,2,1,2,53,0,0,0,0,0,0,235073,235704,198181,143561,110982,72514,30000,10087,6030,5001,10002,148
0,20000,1,2,2,24,-1,2,2,2,0,0,19318,18735,20905,20270,19409,19954,0,2480,0,1000,1035,1000
0,160000,2,1,1,38,-1,-1,-1,-1,-1,-1,827,827,827,827,827,827,827,827,827,827,827,827
0,450000,1,1,1,44,-2,-2,-2,-2,-2,-2,32000,3417,4700,20916,9695,6361,3423,4700,20916,9695,6361,6447
0,20000,2,3,2,47,1,2,-1,-1,-1,-1,3133,1473,390,390,390,0,0,390,390,390,0,780
0,200000,2,1,2,29,1,-2,-1,-1,-1,-1,0,0,3941,16405,-150,2327,0,3941,16405,0,2477,0
0,500000,2,1,2,34,0,0,0,0,0,0,80630,80112,81726,74297,66132,67695,3000,3006,2600,3000,2600,2800
0,80000,2,2,1,45,0,0,0,-2,-2,-2,81328,82150,0,0,0,0,3750,0,0,0,0,0
1,500000,1,1,1,35,-2,-2,-2,-2,-2,-2,-44,-44,-44,-44,-44,-44,0,0,0,0,0,0
1,30000,2,2,2,23,-1,0,0,0,0,-1,3226,5591,6992,20412,14427,5119,3596,2992,16500,0,5119,0
1,80000,2,2,1,35,3,2,0,0,0,0,78317,71421,59564,56592,52766,48208,9,2203,3006,3005,2005,2000
0,220000,2,1,2,30,0,0,0,0,0,0,91178,99541,74718,64087,72992,74646,10128,10000,5000,10000,3000,10000
1,170000,2,1,2,27,-2,-2,-2,-2,-2,-2,106,18719,30000,0,0,1532,18719,30000,0,0,1532,0
1,100000,2,1,1,27,1,-1,-1,-1,-2,-1,0,243,452,0,0,4246,243,454,0,0,4246,855
1,200000,2,1,2,31,-1,2,2,-2,-2,-2,2500,2500,0,0,0,0,0,0,0,0,0,0
1,20000,1,2,1,31,-1,-1,-1,0,-1,-1,836,390,780,390,390,0,390,780,0,390,0,780
1,50000,2,1,2,25,0,0,2,0,0,0,40067,43099,42133,43127,44210,45844,4000,0,2000,1800,2500,5500
1,110000,1,1,1,42,0,-1,-1,0,-1,-1,37,37,1905,1845,270,195,37,1905,37,270,195,97
0,350000,2,1,1,43,-2,-2,-2,-2,-2,-1,0,0,0,0,0,1146,0,0,0,0,1146,54269
0,250000,2,2,2,40,-1,-1,-1,-1,0,0,2348,329,-1404,3596,8596,8941,329,5000,5000,5000,4000,3000
0,50000,1,2,1,49,0,0,0,0,0,0,28788,21485,18800,17272,14226,14991,1377,1500,500,2000,1000,2000
1,500000,1,1,1,49,-1,-1,-1,0,0,0,687,2357,5561,5494,3281,1241,2357,5563,1137,129,0,1523
0,230000,1,3,1,39,0,0,0,0,-1,-1,53672,75305,56484,38363,4867,2736,25000,5000,5000,4867,2736,0
1,93788,1,2,2,33,0,0,0,-1,0,0,42592,4994,3358,57218,60726,46005,1568,1242,60342,4659,2065,745
0,210000,2,1,2,25,-1,-1,-1,0,0,0,4576,1837,141555,140550,153587,153278,1837,141555,4272,20150,6000,9749
1,30000,1,1,2,38,0,0,0,0,0,0,24174,25691,26249,27611,29322,10648,1991,1995,1980,2022,988,1000
0,280000,2,1,2,27,-1,-1,-1,-1,-1,-1,6585,4308,0,1265,1627,204,4308,0,1265,1638,204,3908
1,320000,1,1,2,55,2,2,2,2,0,0,200545,205973,211323,202240,122963,125465,9600,9500,0,4253,4332,4300
1,60000,1,2,1,56,0,0,0,0,0,0,26344,26382,27046,27187,27372,27549,1446,1500,960,1000,1027,860
0,20000,1,2,2,34,1,2,0,0,0,0,14498,13968,15739,17168,17580,18295,0,2000,2000,1000,1000,1000
1,181536,1,1,1,32,-1,-1,1,1,0,0,11767,18165,18638,32492,5076,84,6647,1030,85,171,0,133
0,50000,2,2,1,40,0,0,2,0,0,0,6732,9052,8763,9924,9967,10176,2441,0,1313,356,369,508
1,200000,2,2,1,37,-1,-1,-1,-1,-1,-2,390,31638,770,2108,0,0,31638,770,2118,0,0,0
1,190000,1,1,2,29,-2,-2,-1,-1,0,0,-365,0,252,365,365,-265,365,252,365,0,265,0
0,20000,1,2,1,34,1,2,2,0,0,0,16112,16851,16292,18010,18411,19455,1300,0,2000,1000,1500,1010
0,360000,1,1,2,29,0,0,0,-2,-1,-1,229928,32890,-10,-10,2150,0,4905,0,0,2160,0,0
1,30000,2,2,1,35,0,0,0,0,0,0,30763,30607,30455,30823,30123,30282,846,1500,1853,1169,698,1037
0,180000,1,1,1,38,1,-2,-1,-1,-2,-1,-47,-47,470,0,0,800,0,517,0,0,800,0
1,30000,2,2,1,22,-1,0,-1,0,0,0,4355,5792,5421,16037,10533,2188,5624,5059,15675,293,494,1264
1,140000,2,1,1,56,3,2,2,3,3,3,450,450,450,450,1450,1150,0,0,0,1000,0,0
0,240000,1,1,2,33,0,0,0,0,-2,-2,47742,27044,24007,0,0,0,1898,1006,0,0,0,0
0,20000,1,2,1,41,1,-1,-1,-1,0,0,0,3793,1100,17982,18166,0,3793,1103,17982,384,8,17839
1,30000,1,2,1,39,1,2,2,0,0,2,22595,24928,24230,26811,28702,28092,3000,0,3000,2327,0,1200
1,129417,1,1,1,44,2,0,0,1,1,1,53612,55089,58426,57039,60960,61094,2941,4825,116,4854,1275,2970
1,50000,1,2,2,31,2,0,0,0,0,0,40440,41571,42549,43525,42906,43540,1793,1679,1690,1570,1729,1437
1,60000,2,2,1,23,0,0,0,0,0,0,57091,58133,58662,59595,57081,57684,2659,2205,2065,2017,2063,2059
1,320000,1,1,1,29,1,-2,-1,-1,-1,-1,0,0,1043,0,613,5273,0,1043,0,613,5273,724
1,380000,1,1,1,34,-1,-1,-1,-2,-2,-2,2686,1754,0,0,0,0,1767,0,0,0,0,0
